v0002_codigo_do_municipio,GeoSES,PRIMEIRA__VAR,SEGUNDA__VAR,TERCEIRA__VAR,educação,mobilidade,pobreza,privacao_material,riqueza,renda,segregacao,educação__VAR,mobilidade__VAR,pobreza__VAR,privacao_material__VAR,riqueza__VAR,renda__VAR,segregacao__VAR
1200013,-0.6264350846989453,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.60851960572697,0,65.20746806399168,10.377063265034106,0.0,1097.8459891116772,0.04816063542721949,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200054,-0.6819311329267368,P_POBREZA,MED_RENDDOM,P_SO_CARRO,72.88848750246511,0,66.69231130761861,7.297633108672983,0.18243398335644656,1098.2901129557667,0.042949191614109594,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200104,-0.6107339663943019,P_POBREZA,MED_RENDDOM,P_SO_CARRO,73.48739275895522,0,62.65159049593025,12.25502775070516,0.20538252155129122,1236.792394499615,0.05140416263771996,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200138,-0.6637089968829262,P_POBREZA,MED_RENDDOM,P_SO_CARRO,77.38422053411294,0,64.182972499291,10.615152170469052,0.10888555317275106,1274.4556400273555,0.04783764419311076,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200179,-0.6878896546554869,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.78569653582021,0,60.032718768142004,10.944492526888936,0.08775265748311334,1324.6929240630009,0.027648451504319382,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200203,-0.5419751892324813,P_POBREZA,MED_RENDDOM,P_SO_CARRO,68.45966328294871,0,57.614857283560724,7.538676958529717,0.6457524218563471,1786.7906337491627,0.04945886630775753,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200252,-0.539305503521267,P_POBREZA,MED_RENDDOM,P_SO_CARRO,69.35126032687081,0,54.17834065965417,11.437682520460882,0.2008273151871922,1727.3543856900405,0.055493216332958895,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200302,-0.7965676545278098,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.17084338422283,0,75.88547004955406,2.946950930199076,0.2821342465561756,1106.75377568254,0.060095654424372924,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200328,-0.9330511112538478,P_POBREZA,MED_RENDDOM,P_SO_CARRO,88.00403781434156,0,81.96296649597697,0.21792171119060555,0.0,821.6955677032753,0.02976375912433049,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200336,-0.6858751486050467,P_POBREZA,MED_RENDDOM,P_SO_CARRO,71.65736699099631,0,69.11046537515406,3.7471487312696485,0.1515380998617335,1321.3039526154305,0.027722671830213486,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200344,-0.7729549893559855,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.79492616696292,0,65.03829440752996,4.0189607543810375,0.10158674604681117,1259.2316047856516,0.02431604268691423,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200351,-0.9216218288451969,P_POBREZA,MED_RENDDOM,P_SO_CARRO,86.41710602741603,0,82.9513929414435,0.18181090055980498,0.0,850.319783444668,0.037325458516686894,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200385,-0.6546380032795565,P_POBREZA,MED_RENDDOM,P_SO_CARRO,73.50845086425524,0,64.05436804553595,9.185807694907574,0.28476649678674626,1129.5935710816168,0.03540395867753254,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200393,-0.8832861577274566,P_POBREZA,MED_RENDDOM,P_SO_CARRO,84.7024837957467,0,76.7598740681468,0.0,0.0,1125.1109419703407,0.031591083141297105,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200401,-0.2578284353132759,P_POBREZA,MED_RENDDOM,P_SO_CARRO,56.27670771359546,0,38.48851176201021,21.6915800297489,1.182861709711494,2647.926619272181,0.06310944972162957,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200427,-0.8044792975980863,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.75088706568856,0,80.65866936657872,2.147980026519484,0.29385418045008294,835.8104874076918,0.03379886251352815,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200435,-0.8518901732554488,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.476689418629,0,79.36132437952102,1.0490732302719117,0.12334769491110542,912.75535183092,0.03925744021935529,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200450,-0.557538170274086,P_POBREZA,MED_RENDDOM,P_SO_CARRO,72.48217700647444,0,49.67358126334568,12.404850856472773,0.4062243343487886,1675.3508308267385,0.0312835957020674,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200500,-0.6875144360983818,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.94434562588913,0,59.57475291834031,5.121871210368624,0.2821911405979538,1424.4490531440094,0.02438901010834371,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200609,-0.7786364523129818,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.78439247645834,0,73.04191823846195,1.7746437007802989,0.47516539461385676,1134.7085185421813,0.05822734331842838,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200708,-0.68166280027558,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.32137308441452,0,59.62062170664082,7.841558113676459,0.12293518920862745,1301.625561497553,0.029648419802622783,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
1200807,-0.6898964185127812,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.4072026277003,0,66.9330727971879,8.412789779539075,0.1252428481508172,1235.8091489652338,0.04325844787036637,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706208,-0.8706218003768511,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.36076737070388,0,82.03100129311805,4.2358175201419375,0.16574423679483985,735.1144576210628,-0.003461879216262176,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706307,-0.5573568597215548,P_POBREZA,MED_RENDDOM,P_SO_CARRO,71.16951510315272,0,57.49224371747482,12.204489440079577,0.8935862814058151,1413.9226175199728,0.07919596953779617,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706406,-0.7577720506514942,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.08668899971521,0,74.53763833188236,4.403661274144273,0.2501358202186523,880.4977070624831,0.03584642339986388,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706422,-0.7800127732514328,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.09627382691718,0,71.13067390378772,5.209477231295224,0.0,847.2418967728764,0.038568246249392146,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706448,-0.6586857247050686,P_POBREZA,MED_RENDDOM,P_SO_CARRO,74.58238010668364,0,65.28459095307227,11.106910116839465,0.9385151304926058,1319.5370342065128,0.04384151600312336,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706505,-0.8402770605033922,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.2344727736468,0,79.53232351302273,5.785789802996796,0.2715962448180864,787.8442459037642,0.03602148283588136,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706604,-0.7121491999509593,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.68724089585771,0,72.45182900672499,6.679693613883842,0.5628185585567334,997.8454902394624,0.07175408290457952,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706703,-0.6273564932867544,P_POBREZA,MED_RENDDOM,P_SO_CARRO,70.34145664834307,0,64.18731444863907,10.502339266752386,0.5161314072346936,1279.8887265948129,0.050485283427345706,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706802,-0.7674302516394679,P_POBREZA,MED_RENDDOM,P_SO_CARRO,76.35837490177101,0,76.31853452996981,5.776557001926019,1.229904775066272,859.9089693585823,0.023034581344315797,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706901,-0.6849368211213224,P_POBREZA,MED_RENDDOM,P_SO_CARRO,73.88538320929223,0,68.46807406248715,10.625303816192798,0.3619647480180568,1178.5120430426084,0.05531708241410982,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707008,-0.7147333579886881,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.14269530743647,0,66.02354726883297,3.659760442443252,0.0,1455.5299877958605,0.07980979753765283,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707107,-0.6999610860679872,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.18287478186986,0,72.4158948717738,9.951882188369495,0.21145722379816512,995.9816536525227,0.05054693455123527,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707206,-0.799311035863472,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.06717175676646,0,84.34561654741732,4.595855601437108,0.0,701.4380655013852,0.06031118152151116,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707305,-0.7276653839604749,P_POBREZA,MED_RENDDOM,P_SO_CARRO,76.56021253791066,0,70.06158815642898,8.421007028166919,0.43443727513816555,1062.569325352549,0.04824876953076185,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707404,-0.7993784531920249,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.51212261376682,0,77.36782309622406,7.4845968860035725,0.15191385616196307,944.1470988722856,0.05580001774213805,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707503,-0.7911458081168619,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.16838471197975,0,80.19509329148491,5.019588728705738,0.35364265711196374,717.4094621049036,0.05932149261883879,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707602,-0.7637393792724017,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.30304329212264,0,74.37161055249177,6.261531603566667,0.0,888.9941930353601,0.07605572507118374,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707701,-0.5803196055624094,P_POBREZA,MED_RENDDOM,P_SO_CARRO,68.16691808220784,0,56.82550540164314,15.671609513590766,0.5440095903974509,1382.230840676644,0.055649014682476405,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707800,-0.8551561478260356,P_POBREZA,MED_RENDDOM,P_SO_CARRO,86.63445202106642,0,79.95454313213456,8.417097448847496,0.0,853.1661801690828,0.04356527127344201,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2707909,-0.7522629414021738,P_POBREZA,MED_RENDDOM,P_SO_CARRO,76.93376347941647,0,65.28885283035851,9.550880599987885,0.11799920289030474,1073.810026012096,0.027720946040492578,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708006,-0.6563472708523694,P_POBREZA,MED_RENDDOM,P_SO_CARRO,76.84714915555774,0,69.76828180902773,9.119355714331235,0.5331690806429368,1103.1596737640957,0.07932372400749976,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708105,-0.7939006329583248,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.6152130183223,0,76.39653293080872,4.812603144628184,0.0,793.8588363637077,0.06251242573079985,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708204,-0.7601312691469228,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.1636910775138,0,78.93464706617635,5.0586021628445454,0.5972511294467697,809.0764059820066,0.06306347591871209,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708303,-0.7281889901007037,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.10272311416459,0,68.04762386229221,8.867154624320897,0.3174858716943785,1112.2931207048289,0.060007393267639486,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708402,-0.8183565456741617,P_POBREZA,MED_RENDDOM,P_SO_CARRO,84.22629461879274,0,78.65920467862078,7.471077611501016,0.118546303688154,829.5543548601363,0.019132840820173413,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708501,-0.7795799643687721,P_POBREZA,MED_RENDDOM,P_SO_CARRO,81.32029988466084,0,72.15432500158455,8.450140508272291,0.0,1093.8383197107892,0.04980378297757504,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708600,-0.5942660317768204,P_POBREZA,MED_RENDDOM,P_SO_CARRO,71.12323612771162,0,58.977053735504285,12.66772749175476,0.9329746142047419,1445.4969271049029,0.04684517156163537,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708709,-0.75562663727419,P_POBREZA,MED_RENDDOM,P_SO_CARRO,74.64658145683097,0,72.57656010786373,8.152367849853185,0.2677126844960309,987.0579004690643,0.012839546837367877,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708808,-0.7491179698407402,P_POBREZA,MED_RENDDOM,P_SO_CARRO,81.80462297486598,0,75.09060508980126,5.8728263811506025,0.08789864522683821,961.2940894444424,0.07086260988714344,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708907,-0.5568613708828738,P_POBREZA,MED_RENDDOM,P_SO_CARRO,62.20084156577815,0,59.65133736960462,15.069586287299678,0.3861645062283774,1612.8677694986245,0.04366631666659693,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2708956,-0.8036997876678859,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.93136183228562,0,80.70780179793728,3.516248692666899,0.16058752759983896,708.6799761227539,0.04817208858399091,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709004,-0.7923977222817749,P_POBREZA,MED_RENDDOM,P_SO_CARRO,81.16678231057331,0,73.88850438127695,5.338880659265575,0.0,800.6859716849103,0.04917605342444453,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709103,-0.7755391260903455,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.38597633392645,0,74.0150158910309,5.486942196907112,0.2895577447753652,788.2136342140898,0.056412127744048135,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709152,-0.7503671065476287,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.91380081309491,0,72.78376288454912,6.2789423045253585,0.3300047777537465,1042.9201945494412,0.04551382927517089,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709202,-0.8274301916272231,P_POBREZA,MED_RENDDOM,P_SO_CARRO,84.82553949710153,0,81.71256400095447,3.9117920099533148,0.6569757073390949,685.9369784950828,0.047810914848378516,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709301,-0.6920231810678843,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.00561991475455,0,66.47533108978357,6.950894568020054,0.4952989740684153,1161.966123303164,0.062235277042670845,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2709400,-0.7255014480003465,P_POBREZA,MED_RENDDOM,P_SO_CARRO,75.55716242186425,0,73.70766711018224,8.522250057893032,0.4676207194030866,893.4493993785941,0.057907541947455954,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703403,-0.7240647378974036,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.797406692299,0,75.52263453982133,7.289315975577864,0.8694066579205035,895.5289871396683,0.05198834960570231,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703502,-0.7907287918753738,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.25382608769955,0,74.96768608092749,4.964124799368886,0.4102862928564015,976.7996832578357,0.0476654516225441,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703601,-0.7345827070041349,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.89299545990694,0,71.50750888849761,8.940856694275691,0.33417118010499003,1078.3422705781056,0.05725467228477932,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703700,-0.7461482757691289,P_POBREZA,MED_RENDDOM,P_SO_CARRO,77.53907929389389,0,75.88942419727451,7.536203127428358,0.0,931.4031709367836,0.0627409561740997,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703759,-0.7682128135981864,P_POBREZA,MED_RENDDOM,P_SO_CARRO,81.53468307357082,0,78.81989781879271,9.698130518004781,0.39735330734572116,836.0840418340478,0.06825308745232128,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703809,-0.8131899324728908,P_POBREZA,MED_RENDDOM,P_SO_CARRO,85.46566463202403,0,78.879945796139,9.885042146432912,0.18829093470945324,807.5523134977565,0.05639411389388371,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2703908,-0.7392393380344191,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.25363735718986,0,71.38457762218219,8.154941944778265,0.0,1171.4548386522827,0.060421508161297766,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704005,-0.6678171897357833,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.00815653206931,0,66.01384119192227,8.002991659633935,0.0,1253.4785293819937,0.06386538398532338,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704104,-0.7559441386505031,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.98216279498553,0,72.50416395889161,5.558058406309261,0.0,932.086183944521,0.04299668433136894,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704203,-0.7386618324569864,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.39832507712273,0,76.90679874935994,7.1071728611742415,0.1536677959722379,858.6608161301905,0.06327662205385742,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704302,-0.18074955165826057,P_POBREZA,MED_RENDDOM,P_SO_CARRO,55.84971607651522,0,40.55684612131047,26.665752488045527,2.842644623739826,2796.943039028392,0.08734755559529717,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704401,-0.7072288755067071,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.21785044049189,0,68.66025746366671,6.622133162621907,0.11401610450983135,1007.9589581043733,0.06702597696986423,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704500,-0.7230518641383569,P_POBREZA,MED_RENDDOM,P_SO_CARRO,77.46654867798243,0,70.4507871746124,9.509088972181914,0.7115102576036243,988.8099366743367,0.050982156188210226,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704609,-0.7520199222410329,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.08932127264659,0,76.25101131965872,5.0166353125250485,0.0,892.1903052645807,0.06167602285086282,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704708,-0.46962975199809665,P_POBREZA,MED_RENDDOM,P_SO_CARRO,70.10999475201325,0,60.553829100637955,17.50970718908199,2.596455497902994,1632.435617052813,0.06341157961193034,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704807,-0.694230674659448,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.02785117441803,0,61.4764164035186,10.675910953345792,0.29036038059973635,1131.4277720552047,0.05911645304453117,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2704906,-0.731415191109754,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.62377252847881,0,69.95506586919882,5.410437811419596,0.24299687526866975,829.0080100639067,0.04993567118021858,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705002,-0.8174285319916486,P_POBREZA,MED_RENDDOM,P_SO_CARRO,86.17754662730994,0,76.39688097385306,3.4009878534341507,0.0,763.751492589146,0.04769954053419134,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705101,-0.78861780137637,P_POBREZA,MED_RENDDOM,P_SO_CARRO,78.05711666020676,0,74.23731097921065,6.836894812047312,0.1801038881108603,957.2046062421416,0.042398464513544454,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705200,-0.7735849378615771,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.98795041964911,0,71.13807628954065,9.014495083218947,0.2856966668324592,1001.5377628999222,0.03029848780624178,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705309,-0.7138990348279086,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.68807346954753,0,71.99048555507196,3.6525139675304636,0.5149949070019915,874.0912023604884,0.04744925484973628,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705408,-0.8440141696062369,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.64668775176473,0,79.29326286627193,4.7667901746984604,0.0,740.7727221346506,0.027489885790265234,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705507,-0.7891984009846661,P_POBREZA,MED_RENDDOM,P_SO_CARRO,82.73175541564362,0,73.80255560652097,6.922634416871041,0.3154451095896853,1035.1524508644798,0.04610297123988083,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705606,-0.792331663265292,P_POBREZA,MED_RENDDOM,P_SO_CARRO,83.42891008749204,0,77.33536559752288,8.40092589459109,0.3285316574784236,950.5207183288496,0.04863849816196897,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705705,-0.7087687578053528,P_POBREZA,MED_RENDDOM,P_SO_CARRO,80.16641417966675,0,71.86325335087881,11.067830675069892,0.22773598609941992,1047.4940128746312,0.0640587278689484,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705804,-0.8022249105298663,P_POBREZA,MED_RENDDOM,P_SO_CARRO,86.3669124231234,0,75.1509365998513,5.848060388411167,0.21143504926762802,815.9323585156732,0.0414661517296917,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2705903,-0.8092739117498303,P_POBREZA,MED_RENDDOM,P_SO_CARRO,85.69174266121333,0,85.84560060534436,4.856364066707496,0.7086397287835364,557.8119444890292,0.07144867374206143,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706000,-0.8045479858233959,P_POBREZA,MED_RENDDOM,P_SO_CARRO,87.55001374203268,0,76.63473548789693,4.711978570800444,0.0,733.944758610474,0.049491480061226056,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2706109,-0.7172025983432836,P_POBREZA,MED_RENDDOM,P_SO_CARRO,79.45800275004356,0,72.45432585792824,6.559565451516093,0.0,833.9842638421294,0.06947524444687758,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
2700102,-0.7840880489677579,P_POBREZA,MED_RENDDOM,P_SO_CARRO,81.9630836023489,0,74.89638697889151,7.3542748879853335,0.1093159261713641,858.4414277745866,0.03370670773877649,P_SEM_INST,0,P_POBREZA,P_SO_CARRO,P_BANH4OUMAIS,MED_RENDDOM,ICE_renda_preto
